operating_day,line_id,stop_id,arrival,departure,vehicle_seats,passengers,hari,day_of_week,jenis_hari,jam,jam_kategori,tanggal,occupancy_rate,cuaca,biaya_operasional,prioritas_rute,is_peak_hour
2026-02-12,LRT-02,STOP-011,2026-02-12 15:20:00,2026-02-12 15:24:00,45,49,Thursday,3,Weekday,15,Siang,2026-02-12,108.88888888888889,Hujan Ringan,750000.0,Tinggi,0
2026-01-29,BUS-07,STOP-005,2026-01-29 06:54:00,2026-01-29 07:00:00,50,26,Thursday,3,Weekday,6,Pagi Sibuk,2026-01-29,52.0,Berawan,750000.0,Rendah,1
2026-01-14,BRT-01,STOP-010,2026-01-14 15:01:00,2026-01-14 15:07:00,50,24,Wednesday,2,Weekday,15,Siang,2026-01-14,48.0,Berawan,750000.0,Rendah,0
2026-02-14,LRT-02,STOP-005,2026-02-14 17:36:00,2026-02-14 17:41:00,35,74,Saturday,5,Weekend,17,Sore Sibuk,2026-02-14,211.42857142857144,Hujan Ringan,750000.0,Tinggi,1
2026-01-31,MRT-01,STOP-013,2026-01-31 19:40:00,2026-01-31 19:43:00,80,69,Saturday,5,Weekend,19,Sore Sibuk,2026-01-31,86.25,Cerah,1500000.0,Tinggi,1
2026-02-13,LRT-02,STOP-007,2026-02-13 22:49:00,2026-02-13 22:59:00,60,28,Friday,4,Weekday,22,Malam,2026-02-13,46.666666666666664,Hujan Ringan,750000.0,Rendah,0
2026-02-02,BUS-07,STOP-011,2026-02-02 12:51:00,2026-02-02 12:54:00,80,19,Monday,0,Weekday,12,Siang,2026-02-02,23.75,Cerah,1500000.0,Rendah,0
2026-01-26,BUS-07,STOP-014,2026-01-26 14:39:00,2026-01-26 14:49:00,80,23,Monday,0,Weekday,14,Siang,2026-01-26,28.749999999999996,Hujan Ringan,1500000.0,Rendah,0
2026-02-05,BUS-12,STOP-013,2026-02-05 20:13:00,2026-02-05 20:16:00,60,46,Thursday,3,Weekday,20,Malam,2026-02-05,76.66666666666667,Hujan,750000.0,Sedang,0
2026-01-25,BRT-02,STOP-016,2026-01-25 21:36:00,2026-01-25 21:43:00,80,9,Sunday,6,Weekend,21,Malam,2026-01-25,11.25,Hujan,1500000.0,Rendah,0
2026-01-08,BUS-12,STOP-014,2026-01-08 18:14:00,2026-01-08 18:25:00,45,74,Thursday,3,Weekday,18,Sore Sibuk,2026-01-08,164.44444444444443,Berawan,750000.0,Tinggi,1
2026-02-05,LRT-02,STOP-014,2026-02-05 12:01:00,2026-02-05 12:11:00,45,47,Thursday,3,Weekday,12,Siang,2026-02-05,104.44444444444446,Hujan,750000.0,Tinggi,0
2026-01-23,BRT-01,STOP-015,2026-01-23 05:39:00,2026-01-23 05:49:00,35,47,Friday,4,Weekday,5,Dini Hari,2026-01-23,134.28571428571428,Berawan,750000.0,Tinggi,0
2026-02-04,LRT-02,STOP-013,2026-02-04 10:40:00,2026-02-04 10:47:00,45,43,Wednesday,2,Weekday,10,Siang,2026-02-04,95.55555555555556,Cerah,750000.0,Tinggi,0
2026-01-21,BUS-07,STOP-005,2026-01-21 07:25:00,2026-01-21 07:31:00,60,36,Wednesday,2,Weekday,7,Pagi Sibuk,2026-01-21,60.0,Berawan,750000.0,Sedang,1
2026-01-13,BRT-01,STOP-009,2026-01-13 10:08:00,2026-01-13 10:19:00,80,53,Tuesday,1,Weekday,10,Siang,2026-01-13,66.25,Hujan,1500000.0,Sedang,0
2026-01-15,BRT-01,STOP-014,2026-01-15 12:13:00,2026-01-15 12:19:00,45,54,Thursday,3,Weekday,12,Siang,2026-01-15,120.0,Hujan,750000.0,Tinggi,0
2026-02-07,BRT-02,STOP-012,2026-02-07 14:16:00,2026-02-07 14:24:00,45,33,Saturday,5,Weekend,14,Siang,2026-02-07,73.33333333333333,Hujan,750000.0,Sedang,0
2026-02-12,BUS-12,STOP-014,2026-02-12 11:37:00,2026-02-12 11:43:00,50,12,Thursday,3,Weekday,11,Siang,2026-02-12,24.0,Hujan Ringan,750000.0,Rendah,0
2026-01-16,MRT-01,STOP-002,2026-01-16 13:44:00,2026-01-16 13:53:00,60,65,Friday,4,Weekday,13,Siang,2026-01-16,108.33333333333333,Berawan,750000.0,Tinggi,0
2026-02-13,BRT-01,STOP-004,2026-02-13 16:45:00,2026-02-13 16:51:00,50,37,Friday,4,Weekday,16,Sore Sibuk,2026-02-13,74.0,Cerah,750000.0,Sedang,1
2026-01-17,BUS-07,STOP-016,2026-01-17 14:29:00,2026-01-17 14:32:00,80,12,Saturday,5,Weekend,14,Siang,2026-01-17,15.0,Hujan,1500000.0,Rendah,0
2026-01-16,BUS-07,STOP-001,2026-01-16 16:12:00,2026-01-16 16:14:00,35,33,Friday,4,Weekday,16,Sore Sibuk,2026-01-16,94.28571428571428,Cerah,750000.0,Tinggi,1
2026-02-07,BRT-01,STOP-009,2026-02-07 07:29:00,2026-02-07 07:37:00,50,75,Saturday,5,Weekend,7,Pagi Sibuk,2026-02-07,150.0,Cerah,750000.0,Tinggi,1
2026-02-05,MRT-01,STOP-004,2026-02-05 16:15:00,2026-02-05 16:19:00,35,57,Thursday,3,Weekday,16,Sore Sibuk,2026-02-05,162.85714285714286,Hujan,750000.0,Tinggi,1
2026-01-04,LRT-02,STOP-008,2026-01-04 10:02:00,2026-01-04 10:05:00,35,45,Sunday,6,Weekend,10,Siang,2026-01-04,128.57142857142858,Cerah,750000.0,Tinggi,0
2026-01-30,LRT-02,STOP-010,2026-01-30 19:51:00,2026-01-30 20:02:00,60,51,Friday,4,Weekday,19,Sore Sibuk,2026-01-30,85.0,Hujan,750000.0,Tinggi,1
2026-02-07,BUS-12,STOP-006,2026-02-07 07:39:00,2026-02-07 07:45:00,50,59,Saturday,5,Weekend,7,Pagi Sibuk,2026-02-07,118.0,Cerah,750000.0,Tinggi,1
2026-01-18,MRT-01,STOP-015,2026-01-18 22:15:00,2026-01-18 22:25:00,35,65,Sunday,6,Weekend,22,Malam,2026-01-18,185.71428571428572,Cerah,750000.0,Tinggi,0
2026-01-29,MRT-01,STOP-010,2026-01-29 18:30:00,2026-01-29 18:32:00,60,81,Thursday,3,Weekday,18,Sore Sibuk,2026-01-29,135.0,Berawan,750000.0,Tinggi,1
2026-02-02,LRT-02,STOP-016,2026-02-02 11:14:00,2026-02-02 11:24:00,45,20,Monday,0,Weekday,11,Siang,2026-02-02,44.44444444444444,Hujan,750000.0,Rendah,0
2026-01-29,LRT-02,STOP-010,2026-01-29 16:43:00,2026-01-29 16:49:00,50,73,Thursday,3,Weekday,16,Sore Sibuk,2026-01-29,146.0,Hujan,750000.0,Tinggi,1
2026-01-22,BRT-02,STOP-001,2026-01-22 10:24:00,2026-01-22 10:35:00,35,42,Thursday,3,Weekday,10,Siang,2026-01-22,120.0,Berawan,750000.0,Tinggi,0
2026-02-04,MRT-01,STOP-009,2026-02-04 19:47:00,2026-02-04 19:55:00,45,66,Wednesday,2,Weekday,19,Sore Sibuk,2026-02-04,146.66666666666666,Berawan,750000.0,Tinggi,1
2026-01-30,LRT-02,STOP-013,2026-01-30 06:52:00,2026-01-30 06:57:00,35,37,Friday,4,Weekday,6,Pagi Sibuk,2026-01-30,105.71428571428572,Hujan Ringan,750000.0,Tinggi,1
2026-01-29,LRT-02,STOP-009,2026-01-29 17:29:00,2026-01-29 17:35:00,45,64,Thursday,3,Weekday,17,Sore Sibuk,2026-01-29,142.22222222222223,Cerah,750000.0,Tinggi,1
2026-01-13,MRT-01,STOP-004,2026-01-13 21:21:00,2026-01-13 21:25:00,80,71,Tuesday,1,Weekday,21,Malam,2026-01-13,88.75,Hujan Ringan,1500000.0,Tinggi,0
2026-01-18,BRT-01,STOP-001,2026-01-18 19:23:00,2026-01-18 19:25:00,50,56,Sunday,6,Weekend,19,Sore Sibuk,2026-01-18,112.00000000000001,Berawan,750000.0,Tinggi,1
2026-01-22,BRT-01,STOP-017,2026-01-22 19:37:00,2026-01-22 19:41:00,80,60,Thursday,3,Weekday,19,Sore Sibuk,2026-01-22,75.0,Hujan Ringan,1500000.0,Sedang,1
2026-01-25,BRT-02,STOP-012,2026-01-25 10:09:00,2026-01-25 10:17:00,50,26,Sunday,6,Weekend,10,Siang,2026-01-25,52.0,Cerah,750000.0,Rendah,0
2026-01-22,MRT-01,STOP-003,2026-01-22 07:11:00,2026-01-22 07:21:00,80,103,Thursday,3,Weekday,7,Pagi Sibuk,2026-01-22,128.75,Hujan Ringan,1500000.0,Tinggi,1
2026-01-27,LRT-02,STOP-003,2026-01-27 22:08:00,2026-01-27 22:19:00,50,40,Tuesday,1,Weekday,22,Malam,2026-01-27,80.0,Hujan,750000.0,Sedang,0
2026-01-01,MRT-01,STOP-013,2026-01-01 19:39:00,2026-01-01 19:45:00,45,52,Thursday,3,Weekday,19,Sore Sibuk,2026-01-01,115.55555555555554,Hujan Ringan,750000.0,Tinggi,1
2026-02-09,BRT-02,STOP-002,2026-02-09 13:31:00,2026-02-09 13:42:00,80,34,Monday,0,Weekday,13,Siang,2026-02-09,42.5,Berawan,1500000.0,Rendah,0
2026-02-08,BUS-12,STOP-012,2026-02-08 19:14:00,2026-02-08 19:24:00,50,23,Sunday,6,Weekend,19,Sore Sibuk,2026-02-08,46.0,Berawan,750000.0,Rendah,1
2026-01-22,BUS-07,STOP-013,2026-01-22 14:52:00,2026-01-22 15:00:00,50,38,Thursday,3,Weekday,14,Siang,2026-01-22,76.0,Berawan,750000.0,Sedang,0
2026-01-14,MRT-01,STOP-003,2026-01-14 05:07:00,2026-01-14 05:13:00,80,61,Wednesday,2,Weekday,5,Dini Hari,2026-01-14,76.25,Hujan,1500000.0,Sedang,0
2026-02-03,BUS-07,STOP-009,2026-02-03 19:05:00,2026-02-03 19:10:00,60,24,Tuesday,1,Weekday,19,Sore Sibuk,2026-02-03,40.0,Cerah,750000.0,Rendah,1
2026-01-31,BUS-07,STOP-014,2026-01-31 06:48:00,2026-01-31 06:56:00,50,29,Saturday,5,Weekend,6,Pagi Sibuk,2026-01-31,57.99999999999999,Hujan,750000.0,Rendah,1
2026-01-08,BRT-01,STOP-010,2026-01-08 14:15:00,2026-01-08 14:20:00,50,61,Thursday,3,Weekday,14,Siang,2026-01-08,122.0,Berawan,750000.0,Tinggi,0
2026-01-18,BRT-02,STOP-012,2026-01-18 08:28:00,2026-01-18 08:33:00,50,67,Sunday,6,Weekend,8,Pagi Sibuk,2026-01-18,134.0,Hujan Ringan,750000.0,Tinggi,1
2026-02-04,MRT-01,STOP-005,2026-02-04 12:09:00,2026-02-04 12:14:00,45,45,Wednesday,2,Weekday,12,Siang,2026-02-04,100.0,Hujan Ringan,750000.0,Tinggi,0
2026-02-11,BRT-02,STOP-015,2026-02-11 06:30:00,2026-02-11 06:39:00,45,30,Wednesday,2,Weekday,6,Pagi Sibuk,2026-02-11,66.66666666666666,Cerah,750000.0,Sedang,1
2026-01-05,BRT-01,STOP-005,2026-01-05 07:43:00,2026-01-05 07:50:00,80,74,Monday,0,Weekday,7,Pagi Sibuk,2026-01-05,92.5,Hujan,1500000.0,Tinggi,1
2026-01-23,BRT-01,STOP-006,2026-01-23 17:27:00,2026-01-23 17:33:00,60,78,Friday,4,Weekday,17,Sore Sibuk,2026-01-23,130.0,Berawan,750000.0,Tinggi,1
2026-01-14,MRT-01,STOP-016,2026-01-14 16:19:00,2026-01-14 16:21:00,50,67,Wednesday,2,Weekday,16,Sore Sibuk,2026-01-14,134.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-09,BRT-02,STOP-015,2026-01-09 19:33:00,2026-01-09 19:37:00,45,22,Friday,4,Weekday,19,Sore Sibuk,2026-01-09,48.888888888888886,Hujan,750000.0,Rendah,1
2026-01-15,BUS-07,STOP-002,2026-01-15 08:47:00,2026-01-15 08:51:00,35,57,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-15,162.85714285714286,Hujan,750000.0,Tinggi,1
2026-01-20,BUS-12,STOP-002,2026-01-20 11:51:00,2026-01-20 11:54:00,60,12,Tuesday,1,Weekday,11,Siang,2026-01-20,20.0,Cerah,750000.0,Rendah,0
2026-01-03,BRT-02,STOP-001,2026-01-03 15:36:00,2026-01-03 15:39:00,80,32,Saturday,5,Weekend,15,Siang,2026-01-03,40.0,Cerah,1500000.0,Rendah,0
2026-01-18,BRT-02,STOP-005,2026-01-18 11:07:00,2026-01-18 11:18:00,50,14,Sunday,6,Weekend,11,Siang,2026-01-18,28.000000000000004,Berawan,750000.0,Rendah,0
2026-02-11,MRT-01,STOP-002,2026-02-11 11:10:00,2026-02-11 11:16:00,35,61,Wednesday,2,Weekday,11,Siang,2026-02-11,174.28571428571428,Berawan,750000.0,Tinggi,0
2026-01-07,BUS-12,STOP-004,2026-01-07 16:07:00,2026-01-07 16:16:00,50,21,Wednesday,2,Weekday,16,Sore Sibuk,2026-01-07,42.0,Hujan Ringan,750000.0,Rendah,1
2026-01-27,LRT-02,STOP-012,2026-01-27 06:35:00,2026-01-27 06:38:00,45,30,Tuesday,1,Weekday,6,Pagi Sibuk,2026-01-27,66.66666666666666,Hujan,750000.0,Sedang,1
2026-01-23,LRT-02,STOP-010,2026-01-23 22:04:00,2026-01-23 22:06:00,45,31,Friday,4,Weekday,22,Malam,2026-01-23,68.88888888888889,Hujan Ringan,750000.0,Sedang,0
2026-01-10,BRT-01,STOP-003,2026-01-10 09:23:00,2026-01-10 09:27:00,45,34,Saturday,5,Weekend,9,Pagi Sibuk,2026-01-10,75.55555555555556,Hujan Ringan,750000.0,Sedang,1
2026-01-22,BUS-12,STOP-008,2026-01-22 06:54:00,2026-01-22 07:01:00,50,19,Thursday,3,Weekday,6,Pagi Sibuk,2026-01-22,38.0,Berawan,750000.0,Rendah,1
2026-02-02,BUS-12,STOP-012,2026-02-02 06:13:00,2026-02-02 06:15:00,45,8,Monday,0,Weekday,6,Pagi Sibuk,2026-02-02,17.77777777777778,Hujan Ringan,750000.0,Rendah,1
2026-01-05,MRT-01,STOP-013,2026-01-05 20:18:00,2026-01-05 20:26:00,60,44,Monday,0,Weekday,20,Malam,2026-01-05,73.33333333333333,Cerah,750000.0,Sedang,0
2026-01-13,BUS-12,STOP-010,2026-01-13 11:16:00,2026-01-13 11:23:00,80,56,Tuesday,1,Weekday,11,Siang,2026-01-13,70.0,Cerah,1500000.0,Sedang,0
2026-01-09,MRT-01,STOP-011,2026-01-09 06:08:00,2026-01-09 06:12:00,60,53,Friday,4,Weekday,6,Pagi Sibuk,2026-01-09,88.33333333333333,Hujan Ringan,750000.0,Tinggi,1
2026-01-13,BUS-12,STOP-008,2026-01-13 09:30:00,2026-01-13 09:32:00,35,30,Tuesday,1,Weekday,9,Pagi Sibuk,2026-01-13,85.71428571428571,Hujan Ringan,750000.0,Tinggi,1
2026-01-26,LRT-02,STOP-002,2026-01-26 09:13:00,2026-01-26 09:24:00,60,50,Monday,0,Weekday,9,Pagi Sibuk,2026-01-26,83.33333333333334,Berawan,750000.0,Sedang,1
2026-01-15,BUS-12,STOP-008,2026-01-15 17:22:00,2026-01-15 17:27:00,45,47,Thursday,3,Weekday,17,Sore Sibuk,2026-01-15,104.44444444444446,Cerah,750000.0,Tinggi,1
2026-02-10,BUS-07,STOP-012,2026-02-10 18:52:00,2026-02-10 19:00:00,45,61,Tuesday,1,Weekday,18,Sore Sibuk,2026-02-10,135.55555555555557,Hujan,750000.0,Tinggi,1
2026-01-28,LRT-02,STOP-014,2026-01-28 13:09:00,2026-01-28 13:14:00,80,40,Wednesday,2,Weekday,13,Siang,2026-01-28,50.0,Hujan,1500000.0,Rendah,0
2026-01-29,LRT-02,STOP-006,2026-01-29 08:06:00,2026-01-29 08:14:00,80,72,Thursday,3,Weekday,8,Pagi Sibuk,2026-01-29,90.0,Hujan,1500000.0,Tinggi,1
2026-02-06,LRT-02,STOP-009,2026-02-06 20:49:00,2026-02-06 20:55:00,45,55,Friday,4,Weekday,20,Malam,2026-02-06,122.22222222222223,Cerah,750000.0,Tinggi,0
2026-02-03,BRT-01,STOP-005,2026-02-03 17:50:00,2026-02-03 17:57:00,60,105,Tuesday,1,Weekday,17,Sore Sibuk,2026-02-03,175.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-30,MRT-01,STOP-008,2026-01-30 09:04:00,2026-01-30 09:13:00,45,68,Friday,4,Weekday,9,Pagi Sibuk,2026-01-30,151.11111111111111,Berawan,750000.0,Tinggi,1
2026-02-12,BUS-07,STOP-015,2026-02-12 08:30:00,2026-02-12 08:38:00,35,47,Thursday,3,Weekday,8,Pagi Sibuk,2026-02-12,134.28571428571428,Hujan,750000.0,Tinggi,1
2026-01-15,BRT-02,STOP-008,2026-01-15 20:06:00,2026-01-15 20:11:00,45,21,Thursday,3,Weekday,20,Malam,2026-01-15,46.666666666666664,Hujan,750000.0,Rendah,0
2026-02-06,BUS-12,STOP-010,2026-02-06 13:38:00,2026-02-06 13:44:00,60,19,Friday,4,Weekday,13,Siang,2026-02-06,31.666666666666664,Berawan,750000.0,Rendah,0
2026-01-10,BRT-01,STOP-014,2026-01-10 07:40:00,2026-01-10 07:48:00,60,79,Saturday,5,Weekend,7,Pagi Sibuk,2026-01-10,131.66666666666666,Cerah,750000.0,Tinggi,1
2026-02-10,BRT-02,STOP-008,2026-02-10 20:21:00,2026-02-10 20:29:00,60,23,Tuesday,1,Weekday,20,Malam,2026-02-10,38.333333333333336,Berawan,750000.0,Rendah,0
